property_id,download_date,council_name,purchase_price,address,post_code,property_type,strata_lot_number,property_name,area,area_type,contract_date,settlement_date,zoning,nature_of_property,primary_purpose,legal_description
4457749,2024-02-26,NEWCASTLE,341000,"67/8 SPIT ISLAND CL, MAYFIELD WEST",2304,unit,67.0,,62.0,M,2024-02-08,2024-02-22,,3,COMMERCIAL,67/SP105582
4481616,2024-02-26,NEWCASTLE,650000,"205/50 BRUNKER RD, BROADMEADOW",2292,unit,14.0,,97.0,M,2024-01-29,2024-02-16,,R,RESIDENCE,14/SP106255
4448707,2024-02-26,NEWCASTLE,1650000,"205/31 HONEYSUCKLE DR, NEWCASTLE",2300,unit,24.0,,154.0,M,2024-02-12,2024-02-22,,R,RESIDENCE,24/SP105377
4413779,2024-02-26,NEWCASTLE,800000,"505/509 HUNTER ST, NEWCASTLE",2300,unit,24.0,,97.0,M,2024-01-25,2024-02-16,,R,RESIDENCE,24/SP104042
3881057,2024-02-26,NEWCASTLE,1235000,"47 WIRRIPANG ST, FLETCHER",2287,house,,,618.7,M,2023-12-21,2024-02-21,R2,R,RESIDENCE,1219/1211278
3933100,2024-02-26,NEWCASTLE,830000,"70 RODGERS ST, CARRINGTON",2294,house,,,219.2,M,2024-01-19,2024-02-22,R2,R,RESIDENCE,1/1220207
3991437,2024-02-26,NEWCASTLE,840000,"310/10 WORTH PL, NEWCASTLE",2300,unit,11.0,,,,2024-01-08,2024-02-15,,R,RESIDENCE,11/SP93357
4243769,2024-02-26,RYDE,1265250,"20/408 VICTORIA RD, GLADESVILLE",2111,unit,3.0,,,,2023-12-08,2024-02-21,,R,RESIDENCE,3/SP100170
4136508,2024-02-26,RYDE,2100000,"314/261 MORRISON RD, RYDE",2112,unit,21.0,,200.0,M,2023-11-02,2024-02-22,,R,RESIDENCE,21/SP97574
863275,2024-02-26,RYDE,3200000,"5 BRERETON ST, GLADESVILLE",2111,house,,,657.6,M,2023-11-25,2024-02-16,R2,R,RESIDENCE,5/23514
893946,2024-02-26,RYDE,560000,"5/822 VICTORIA RD, RYDE",2112,unit,5.0,,,,2024-01-20,2024-02-22,,R,RESIDENCE,5/SP32519
871837,2024-02-26,RYDE,1930000,"46 FAWCETT ST, RYDE",2112,house,,,556.4,M,2023-12-02,2024-02-20,R2,R,RESIDENCE,18/30420
869257,2024-02-26,RYDE,3200000,"26 DENISTONE RD, EASTWOOD",2122,house,,,766.42,M,2023-11-18,2024-02-19,R2,R,RESIDENCE,B/306621
895379,2024-02-26,RYDE,3950000,"6 WAYELLA ST, WEST RYDE",2114,house,,,910.5,M,2023-10-14,2024-02-22,R2,R,RESIDENCE,11/20337
875011,2024-02-26,RYDE,618000,"4/2 HATTON ST, RYDE",2112,unit,4.0,,,,2024-01-25,2024-02-22,,R,RESIDENCE,4/SP44781
885738,2024-02-26,RYDE,3200000,"11 PHILLIP RD, PUTNEY",2112,house,,,765.1,M,2023-11-24,2024-02-22,R2,R,RESIDENCE,389/11471
859491,2024-02-26,RYDE,3350000,"44 ASHBURN PL, GLADESVILLE",2111,house,,,758.8,M,2023-10-21,2024-02-21,R2,R,RESIDENCE,8/7709
895078,2024-02-26,RYDE,700000,"17/209 WATERLOO RD, MARSFIELD",2122,unit,17.0,,,,2023-12-22,2024-02-16,,R,RESIDENCE,17/SP10789
867542,2024-02-26,RYDE,1235000,"29/134 CRIMEA RD, MARSFIELD",2122,unit,29.0,,,,2023-12-27,2024-02-21,,R,RESIDENCE,29/SP17205
878436,2024-02-26,RYDE,582000,"3/15 LANE COVE RD, RYDE",2112,unit,3.0,,,,2023-12-13,2024-02-16,,R,RESIDENCE,3/SP12222
870452,2024-02-26,RYDE,2600000,"24 EDGAR ST, EASTWOOD",2122,house,,,674.45,M,2023-10-24,2024-02-21,R2,R,RESIDENCE,31/564987
883951,2024-02-26,RYDE,3100000,"224 NORTH RD, EASTWOOD",2122,house,,,910.5,M,2023-11-10,2024-02-22,R2,R,RESIDENCE,3/412931
860191,2024-02-26,RYDE,588000,"12/11 BALL AVE, EASTWOOD",2122,unit,12.0,,,,2023-12-23,2024-02-20,,R,RESIDENCE,12/SP1556
862714,2024-02-26,RYDE,455000,"2/253 BLAXLAND RD, RYDE",2112,unit,2.0,,,,2023-12-15,2024-02-16,,R,RESIDENCE,2/SP6934
870901,2024-02-26,RYDE,2200000,"5 EMU ST, WEST RYDE",2114,house,,,1290.0,M,2024-02-07,2024-02-21,R2,R,RESIDENCE,13/27511
876389,2024-02-26,RYDE,1975000,"16 IRVINE CRES, RYDE",2112,house,,,600.7,M,2023-12-12,2024-02-19,R2,R,RESIDENCE,8/19018
3524072,2024-02-26,RYDE,765000,"4126/10 PORTER ST, RYDE",2112,unit,48.0,BLOCK D,,,2024-01-19,2024-02-16,,R,RESIDENCE,48/SP83499
3660536,2024-02-26,RYDE,900000,"10/14 MARLOW AVE, DENISTONE",2114,unit,10.0,,143.0,M,2023-11-29,2024-02-21,,R,RESIDENCE,10/SP87316
4044789,2024-02-26,RYDE,690000,"11/5 MOOLTAN AVE, MACQUARIE PARK",2113,unit,10.0,,96.0,M,2024-01-18,2024-02-19,,R,RESIDENCE,10/SP91336
4131997,2024-02-26,RYDE,500000,"1/7 PORTER ST, RYDE",2112,unit,1.0,,143.0,M,2024-01-30,2024-02-21,,3,COMMERCIAL,1/SP97799
4524486,2024-02-26,RYDE,590000,"103/1 MAHOGANY AVE, MACQUARIE PARK",2113,unit,3.0,,61.0,M,2020-10-01,2024-02-22,,R,RESIDENCE,3/SP107031
4518876,2024-02-26,RYDE,2260000,"28 B DAVID AVE, NORTH RYDE",2113,house,,,292.6,M,2024-01-05,2024-02-16,R2,R,RESIDENCE,2/1284405
4525006,2024-02-26,RYDE,2400000,"26 FALCONER ST, WEST RYDE",2114,house,,,361.0,M,2023-12-01,2024-02-22,R2,R,RESIDENCE,1/1297930
4520267,2024-02-26,RYDE,815000,"208 B/53 NANCARROW AVE, RYDE",2112,unit,50.0,,99.0,M,2023-10-16,2024-02-21,,R,RESIDENCE,50/SP107243
4529291,2024-02-26,RYDE,730000,"2/63 WEST PDE, WEST RYDE",2114,unit,2.0,,147.0,M,2021-03-18,2024-02-21,,R,RESIDENCE,2/SP107177
4529357,2024-02-26,RYDE,695800,"2/71 WEST PDE, WEST RYDE",2114,unit,2.0,BUILDING B,92.0,M,2021-07-20,2024-02-22,,R,RESIDENCE,2/SP107178
3708362,2024-02-26,RYDE,910000,"812 C/5 POPE ST, RYDE",2112,unit,53.0,TOP RYDE CITY LIVING BUILDING C,123.0,M,2024-01-16,2024-02-16,,R,RESIDENCE,53/SP87205
3695146,2024-02-26,RYDE,1470000,"6/11 PENNANT AVE, DENISTONE",2114,unit,6.0,,287.0,M,2023-12-09,2024-02-16,,R,RESIDENCE,6/SP82951
4413027,2024-02-26,RYDE,1380000,"1503 B/82 WATERLOO RD, MACQUARIE PARK",2113,unit,289.0,,112.0,M,2023-12-23,2024-02-22,,R,RESIDENCE,289/SP104187
4494925,2024-02-26,RYDE,895000,"5/8 SMITH ST, RYDE",2112,unit,5.0,,123.0,M,2024-01-25,2024-02-22,,R,RESIDENCE,5/SP94182
3872764,2024-02-26,RYDE,820000,"608 E/41 BELMORE ST, RYDE",2112,unit,123.0,,,,2024-02-02,2024-02-21,,R,RESIDENCE,123/SP91016
3778729,2024-02-26,RYDE,636000,"714/4 DEVLIN ST, RYDE",2112,unit,58.0,,83.0,M,2024-01-23,2024-02-16,,R,RESIDENCE,58/SP88957
3836569,2024-02-26,RYDE,760000,"1705/13 ANGAS ST, MEADOWBANK",2114,unit,57.0,,,,2023-12-15,2024-02-21,,R,RESIDENCE,57/SP91188
4013669,2024-02-26,RYDE,770000,"311/7 MOOLTAN AVE, MACQUARIE PARK",2113,unit,30.0,,,,2024-01-08,2024-02-19,,R,RESIDENCE,30/SP91337
3936063,2024-02-26,RYDE,915000,"605 S/5 LARDELLI DR, RYDE",2112,unit,144.0,,109.0,M,2023-12-06,2024-02-21,,R,RESIDENCE,144/SP92888
4253054,2024-02-26,RYDE,1160000,"508 C/101 WATERLOO RD, MACQUARIE PARK",2113,unit,382.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,382/SP100475
4270760,2024-02-26,RYDE,850000,"502/230 VICTORIA RD, GLADESVILLE",2111,unit,61.0,,104.0,M,2024-01-17,2024-02-16,,R,RESIDENCE,61/SP100823
4316396,2024-02-26,RYDE,880000,"54 C/5 ST ANNES ST, RYDE",2112,unit,105.0,,163.0,M,2023-06-29,2024-02-15,,R,RESIDENCE,105/SP102978
4259378,2024-02-26,RYDE,950000,"205/27 HALIFAX ST, MACQUARIE PARK",2113,unit,4.0,,142.0,M,2023-12-25,2024-02-19,,R,RESIDENCE,4/SP100396
4368622,2024-02-26,BALRANALD,125000,"24 PERRY ST, EUSTON",2737,house,,,1024.0,M,2024-01-11,2024-02-19,RU5,V,VACANT LAND,4/1273875
1251522,2024-02-26,BLAYNEY,475000,"12 SOMERS PL, BLAYNEY",2799,house,,,894.2,M,2024-01-10,2024-02-21,R1,R,RESIDENCE,25/249131
1252464,2024-02-26,BLAYNEY,1410000,"182 ROCKDELL RD, LYNDHURST",2797,house,,CASTLEFIELDS,96.36,H,2023-12-15,2024-02-16,RU1,3,FARM,4/865709
2933833,2024-02-26,BLAYNEY,1200000,"27 DOG TRAP LANE, FOREST REEFS",2798,house,,,2.58,H,2023-08-09,2024-02-22,RU1,R,RESIDENCE,30/871082 1/1007917
3084039,2024-02-26,BLAYNEY,425000,"21 NAYLOR ST, CARCOAR",2791,house,,,1504.0,M,2024-02-12,2024-02-19,RU5,R,RESIDENCE,100/1064062
3606416,2024-02-26,BLAYNEY,4700000,"382 SNAKE CREEK RD, GARLAND",2797,house,,,375.63,H,2023-10-12,2024-02-12,RU1,3,FARM,"50392 7, 8, 9, 31, 134/750408"
507671,2024-02-26,BERRIGAN,680000,"147 DENILIQUIN ST, TOCUMWAL",2714,house,,,2011.0,M,2024-01-29,2024-02-16,RU5,R,RESIDENCE,3/5/758981
507711,2024-02-26,BERRIGAN,687500,"55 A DENILIQUIN ST, TOCUMWAL",2714,house,2.0,,,,2023-09-12,2024-02-16,,3,OFFICE,2/SP35160
505822,2024-02-26,BERRIGAN,365000,"214 A ENDEAVOUR ST, FINLEY",2713,house,,,2494.0,M,2023-12-06,2024-02-20,RU5,R,RESIDENCE,14/869876
506493,2024-02-26,BERRIGAN,260000,"102 CHANTER ST, BERRIGAN",2712,house,,,758.8,M,2024-01-19,2024-02-19,RU5,R,RESIDENCE,7/M/2512
3142154,2024-02-26,BERRIGAN,240000,"1/42 NANGUNIA ST, BAROOGA",3644,unit,1.0,,,,2024-01-09,2024-02-20,,R,RESIDENCE,1/SP74034
4492571,2024-02-26,BERRIGAN,169000,"2 VICECONTE CT, TOCUMWAL",2714,house,,,829.0,M,2024-01-25,2024-02-22,RU5,V,VACANT LAND,2/1274032
1242884,2024-02-26,PARKES,500000,"16 HODGES ST, PARKES",2870,house,,,880.9,M,2024-01-08,2024-02-19,R1,R,RESIDENCE,2/245205
1244040,2024-02-26,PARKES,200000,"4 PEARCE ST, PARKES",2870,house,,,1745.0,M,2023-09-20,2024-02-16,R1,R,RESIDENCE,"11, 12/16238"
1244380,2024-02-26,PARKES,235000,"10 TALBOT ST, PARKES",2870,house,,,695.6,M,2024-01-17,2024-02-22,R1,V,VACANT LAND,2/361622
1242030,2024-02-26,PARKES,465000,"19 EAST ST, PARKES",2870,house,,,727.2,M,2024-01-18,2024-02-16,R1,R,RESIDENCE,2/359729
4533074,2024-02-26,PARKES,155000," GOLD LEAD PL, PARKES",2870,house,,,,,2023-09-27,2024-02-09,,V,VACANT LAND,PT 42/1294424
1168420,2024-02-26,WOLLONGONG,1345000,"22 MAIDSTONE ST, HELENSBURGH",2508,house,,,718.8,M,2023-11-22,2024-02-16,R2,R,RESIDENCE,201/829487
1156270,2024-02-26,WOLLONGONG,870000,"22 HILL ST, MOUNT SAINT THOMAS",2500,house,,,708.2,M,2024-01-25,2024-02-22,R2,R,RESIDENCE,12/35601
1167148,2024-02-26,WOLLONGONG,890000,"18 LOCH CARRON AVE, FARMBOROUGH HEIGHTS",2526,house,,,588.1,M,2024-01-10,2024-02-21,R2,R,RESIDENCE,34/236426
1159123,2024-02-26,WOLLONGONG,750000,"5/7 A JAMES RD, CORRIMAL",2518,unit,5.0,,,,2023-12-15,2024-02-19,,R,RESIDENCE,5/SP57036
1156762,2024-02-26,WOLLONGONG,1060000,"48 HOLBORN ST, BERKELEY",2506,house,,,588.0,M,2023-12-23,2024-02-16,R2,R,RESIDENCE,1140/207044
1199447,2024-02-26,WOLLONGONG,777000,"13 WOLLONYUH CRES, HORSLEY",2530,house,,,557.4,M,2023-12-08,2024-02-21,R2,R,RESIDENCE,93/261622
1181467,2024-02-26,WOLLONGONG,525000,"258 PRINCES HWY, DAPTO",2530,house,,,651.3,M,2024-01-05,2024-02-19,R2,R,RESIDENCE,43/21643
1184277,2024-02-26,WOLLONGONG,590000,"4/15 ROBERT ST, CORRIMAL",2518,unit,4.0,,,,2024-01-22,2024-02-19,,R,RESIDENCE,4/SP20561
1200383,2024-02-26,WOLLONGONG,2650000,"1 YOUNG ST, COLEDALE",2515,house,,,455.3,M,2024-01-18,2024-02-22,R2,R,RESIDENCE,B/157784
1176840,2024-02-26,WOLLONGONG,850000,"6 OUTLOOK DR, FIGTREE",2525,house,,,670.3,M,2024-02-14,2024-02-21,R2,R,RESIDENCE,2/24401
1181859,2024-02-26,WOLLONGONG,450000,"5/192 PRINCES HWY, FAIRY MEADOW",2519,unit,5.0,,,,2024-01-19,2024-02-16,,R,RESIDENCE,5/SP9728
1184513,2024-02-26,WOLLONGONG,760000,"7/41 ROBERTSON ST, CONISTON",2500,unit,7.0,,,,2024-01-10,2024-02-21,,R,RESIDENCE,7/SP50728
1182306,2024-02-26,WOLLONGONG,1200000,"79 PRINCES HWY, THIRROUL",2515,house,,,1126.0,M,2023-12-20,2024-02-21,R2,R,RESIDENCE,1/207264
1190574,2024-02-26,WOLLONGONG,1500000,"40 STEPHEN DR, WOONONA",2517,house,,,556.4,M,2023-10-20,2024-02-20,R2,R,RESIDENCE,1/31304
1180197,2024-02-26,WOLLONGONG,570000,"5/18 POPES RD, WOONONA",2517,unit,5.0,,,,2024-01-19,2024-02-19,,R,RESIDENCE,5/SP10529
1196196,2024-02-26,WOLLONGONG,1750000,"16 VIRGINIA TCE, THIRROUL",2515,house,,,581.7,M,2023-12-22,2024-02-20,R2,R,RESIDENCE,29/219982
1185778,2024-02-26,WOLLONGONG,560000,"13/30 ROWLAND AVE, WOLLONGONG",2500,unit,13.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,13/SP12386
1171017,2024-02-26,WOLLONGONG,1110000,"23/18 ALICE ST, WOONONA",2517,unit,23.0,,,,2023-11-22,2024-02-20,,R,RESIDENCE,23/SP69584
3067503,2024-02-26,WOLLONGONG,1400000,"66 RONDANELLA DR, KANAHOOKA",2530,house,,,1854.0,M,2023-11-30,2024-02-22,R2,R,RESIDENCE,406/1060164
3065622,2024-02-26,WOLLONGONG,750000,"41/71 SMITH ST, WOLLONGONG",2500,unit,41.0,,,,2024-01-23,2024-02-16,,R,RESIDENCE,41/SP72122
4529589,2024-02-26,WOLLONGONG,1012000,"2/2 INDIGO LOOP, YALLAH",2530,unit,2.0,,301.0,M,2022-01-19,2024-02-19,,3,COMMERCIAL,2/SP103889
4530780,2024-02-26,WOLLONGONG,625000,"204/290 KEIRA ST, WOLLONGONG",2500,unit,12.0,,122.0,M,2021-05-14,2024-02-21,,R,RESIDENCE,12/SP102885
4508161,2024-02-26,WOLLONGONG,795000,"50 A GREENVIEW DR, HORSLEY",2530,house,,,230.0,M,2024-01-10,2024-02-21,R2,R,RESIDENCE,2/1290830
1146482,2024-02-26,WOLLONGONG,1055000,"1 EDWINA ST, CORRIMAL",2518,house,,,600.7,M,2023-11-13,2024-02-16,R2,R,RESIDENCE,107/36592
1127928,2024-02-26,WOLLONGONG,1850000,"12 ARTER AVE, FIGTREE",2525,house,,,564.8,M,2024-01-12,2024-02-16,R2,R,RESIDENCE,34/245226
1142244,2024-02-26,WOLLONGONG,820000,"358 COWPER ST, WARRAWONG",2502,house,,,701.9,M,2024-01-23,2024-02-16,R2,R,RESIDENCE,1/18325
1139915,2024-02-26,WOLLONGONG,960000,"2 COLLEEN GR, WOLLONGONG",2500,house,,,556.4,M,2024-01-24,2024-02-22,R2,R,RESIDENCE,1/239607
1139986,2024-02-26,WOLLONGONG,1515000,"84 COLLINS ST, CORRIMAL",2518,house,,,735.8,M,2023-12-15,2024-02-19,R2,R,RESIDENCE,"14, 15/B/976564"
1142872,2024-02-26,WOLLONGONG,4950000,"135 CROWN ST, WOLLONGONG",2500,house,,,510.2,M,2023-12-15,2024-02-15,E2,3,COMMERCIAL,1/603751
1142873,2024-02-26,WOLLONGONG,4950000,"133 CROWN ST, WOLLONGONG",2500,house,,,510.2,M,2023-12-15,2024-02-15,E2,3,COMMERCIAL,2/603751
1138037,2024-02-26,WOLLONGONG,1190000,"5 CHADWICK GR, HELENSBURGH",2508,house,,,566.2,M,2024-01-10,2024-02-21,R2,R,RESIDENCE,128/831760
1170373,2024-02-26,WOLLONGONG,545000,"4/7 MERCURY ST, WOLLONGONG",2500,unit,4.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,4/SP14529
1162422,2024-02-26,WOLLONGONG,1070000,"17 KENDALL ST, TARRAWANNA",2518,house,,,752.5,M,2023-12-18,2024-02-19,R2,R,RESIDENCE,74/35549
1165500,2024-02-26,WOLLONGONG,700000,"117 LAVER RD, DAPTO",2530,house,,,663.9,M,2024-02-02,2024-02-20,R2,R,RESIDENCE,324/229947
1152127,2024-02-26,WOLLONGONG,700000,"149 GLADSTONE AVE, MOUNT SAINT THOMAS",2500,house,,,581.8,M,2023-11-09,2024-02-01,R2,R,RESIDENCE,2/38894
3344010,2024-02-26,WOLLONGONG,420000,"7/60 PIONEER RD, EAST CORRIMAL",2518,unit,7.0,,63.0,M,2023-12-22,2024-02-16,,R,RESIDENCE,7/SP79334
4424214,2024-02-26,WOLLONGONG,1150000,"25 B HARPER LANE, HELENSBURGH",2508,house,,,227.6,M,2024-01-19,2024-02-22,R2,R,RESIDENCE,2/1272857
4390188,2024-02-26,WOLLONGONG,700000,"14/7 WAYNOTE PL, UNANDERRA",2526,unit,14.0,,194.0,M,2023-12-22,2024-02-16,,3,WAREHOUSE,14/SP98223
4484013,2024-02-26,WOLLONGONG,770000,"4 B AYSHIRE ST, HORSLEY",2530,house,1.0,,264.0,M,2024-01-24,2024-02-16,,R,RESIDENCE,1/SP103952
2172681,2024-02-26,BLACKTOWN,628000,"7/15 CLEEVE CL, MOUNT DRUITT",2770,unit,7.0,,,,2024-01-11,2024-02-22,,3,SHOP,7/SP68252
2961568,2024-02-26,BLACKTOWN,1000000,"1 KARRI PL, PARKLEA",2768,house,,,222.0,M,2024-01-14,2024-02-19,R2,R,RESIDENCE,31/1045145
3018132,2024-02-26,BLACKTOWN,365000,"29/2 HYTHE ST, MOUNT DRUITT",2770,unit,29.0,,,,2024-01-05,2024-02-16,,R,RESIDENCE,29/SP69966
3004638,2024-02-26,BLACKTOWN,611000,"6/47 HYTHE ST, MOUNT DRUITT",2770,unit,6.0,,,,2024-01-25,2024-02-22,,R,RESIDENCE,6/SP69849
3403983,2024-02-26,BLACKTOWN,685000,"14/29 O'BRIEN ST, MOUNT DRUITT",2770,unit,14.0,,,,2024-01-22,2024-02-19,,R,RESIDENCE,14/SP81103
3417180,2024-02-26,BLACKTOWN,615000,"14/11 GLENVALE AVE, PARKLEA",2768,unit,14.0,SUNORA,,,2024-01-05,2024-02-16,,R,RESIDENCE,14/SP81376
4191566,2024-02-26,BLACKTOWN,512000,"401/7 DURHAM ST, MOUNT DRUITT",2770,unit,43.0,,,,2023-12-09,2024-01-22,,R,RESIDENCE,43/SP98756
4247316,2024-02-26,BLACKTOWN,621000,"302/5 SECOND AVE, BLACKTOWN",2148,unit,2.0,,183.0,M,2024-01-06,2024-02-19,,R,RESIDENCE,2/SP99454
4176000,2024-02-26,BLACKTOWN,665000,"404/140 B BEST RD, SEVEN HILLS",2147,unit,50.0,,152.0,M,2024-01-09,2024-02-20,,R,RESIDENCE,50/SP97383
4145142,2024-02-26,BLACKTOWN,860000,"42 SUNDEW PDE, MARSDEN PARK",2765,house,,,417.0,M,2023-12-04,2024-02-16,R2,V,VACANT LAND,2233/1228369
4166943,2024-02-26,BLACKTOWN,533000,"303/3 BALMORAL ST, BLACKTOWN",2148,unit,38.0,,100.0,M,2024-01-17,2024-02-16,,R,RESIDENCE,38/SP98607
2165735,2024-02-26,BLACKTOWN,850000,"1 CARDINAL CLANCY AVE, GLENDENNING",2761,house,,,500.8,M,2024-01-08,2024-02-19,R2,R,RESIDENCE,15/831068
2162014,2024-02-26,BLACKTOWN,4000000,"148 BRIDGE ST, SCHOFIELDS",2762,house,,,4047.0,M,2022-08-17,2023-11-08,R2,R,RESIDENCE,20/12445
2164910,2024-02-26,BLACKTOWN,1286000,"64 CAMILLERI AVE, QUAKERS HILL",2763,house,,,572.5,M,2024-01-05,2024-02-16,R2,R,RESIDENCE,9/825366
2208633,2024-02-26,BLACKTOWN,1421000,"10 WILKINSON AVE, KINGS LANGLEY",2147,house,,,696.8,M,2023-11-19,2024-02-19,R2,R,RESIDENCE,1699/255760
2189982,2024-02-26,BLACKTOWN,1365000,"21 HUTCHINS CRES, KINGS LANGLEY",2147,house,,,712.6,M,2023-12-23,2024-02-16,R2,R,RESIDENCE,461/244360
2196257,2024-02-26,BLACKTOWN,1070000,"20 KOLODONG DR, QUAKERS HILL",2763,house,,,557.4,M,2023-12-03,2024-02-21,R2,R,RESIDENCE,45/247979
2209763,2024-02-26,BLACKTOWN,1200000,"14 NAPIER ST, ROOTY HILL",2766,house,,,1085.39,M,2023-12-05,2024-02-19,R2,R,RESIDENCE,551/562129
2185713,2024-02-26,BLACKTOWN,1630000,"19 GWYDIR AVE, QUAKERS HILL",2763,house,,,603.8,M,2023-07-23,2024-02-19,R2,R,RESIDENCE,82/853216
2185716,2024-02-26,BLACKTOWN,1370000,"25 GWYDIR AVE, QUAKERS HILL",2763,house,,,600.0,M,2023-10-29,2024-02-20,R2,R,RESIDENCE,813/853678
2183231,2024-02-26,BLACKTOWN,1048000,"12 GERALD CRES, DOONSIDE",2767,house,,,576.0,M,2023-12-15,2024-02-22,R2,R,RESIDENCE,127/247825
2194074,2024-02-26,BLACKTOWN,800000,"132 KENNEDY PDE, LALOR PARK",2147,house,,,600.7,M,2024-01-06,2024-02-19,R2,R,RESIDENCE,574/31952
2183429,2024-02-26,BLACKTOWN,820000,"26 GILLIAN CRES, HASSALL GROVE",2761,house,,,550.3,M,2024-01-08,2024-02-19,R2,R,RESIDENCE,3113/790084
2186046,2024-02-26,BLACKTOWN,745500,"7/70 BALI DR, QUAKERS HILL",2763,unit,7.0,,,,2024-01-18,2024-02-22,,R,RESIDENCE,7/SP57499
2188792,2024-02-26,BLACKTOWN,920000,"8 HILSDEN ST, ROOTY HILL",2766,house,,,563.1,M,2023-12-22,2024-02-16,R2,R,RESIDENCE,24/718542
2196823,2024-02-26,BLACKTOWN,450000,"10 KYMEA PL, HEBERSHAM",2770,house,,,607.0,M,2024-01-19,2024-02-22,R2,R,RESIDENCE,98/242318
2204956,2024-02-26,BLACKTOWN,480000,"18/10 MEACHER ST, MOUNT DRUITT",2770,unit,18.0,,,,2024-01-05,2024-02-16,,R,RESIDENCE,18/SP39238
2207707,2024-02-26,BLACKTOWN,1300000,"60 MISSISSIPPI RD, SEVEN HILLS",2147,house,,,676.6,M,2024-01-23,2024-02-19,R2,R,RESIDENCE,15/240815
2178060,2024-02-26,BLACKTOWN,1070000,"9 ERNA PL, QUAKERS HILL",2763,house,,,646.0,M,2024-01-18,2024-02-19,R2,R,RESIDENCE,543/787104
2199770,2024-02-26,BLACKTOWN,1500238,"162 LUCAS RD, SEVEN HILLS",2147,house,,,860.0,M,2023-12-12,2024-02-20,R2,R,RESIDENCE,B/101971
2210460,2024-02-26,BLACKTOWN,675000,"42 NERIBA CRES, WHALAN",2770,house,,,607.0,M,2023-11-06,2024-02-19,R2,R,RESIDENCE,586/231835
3111136,2024-02-26,BLACKTOWN,825000,"43 VICTORIA ST, GRANTHAM FARM",2765,house,,,1112.8,M,2024-01-25,2024-02-20,IN2,V,VACANT LAND,"43, 44/49/1480"
3533972,2024-02-26,BLACKTOWN,1499888,"15 STONEHAVEN AVE, KELLYVILLE RIDGE",2155,house,,,359.1,M,2024-01-07,2024-02-19,R2,R,RESIDENCE,1/1154783
3581535,2024-02-26,BLACKTOWN,895000,"8 HUNTINGTON ST, ROPES CROSSING",2760,house,,,275.0,M,2024-01-17,2024-02-19,UR,R,RESIDENCE,3256/1154683
4024477,2024-02-26,BLACKTOWN,1450000,"4 AISBETT ST, MARSDEN PARK",2765,house,,,435.0,M,2023-10-20,2024-02-16,R2,R,RESIDENCE,1851/1221758
4025736,2024-02-26,BLACKTOWN,1550000,"8 BERTIE ST, MARSDEN PARK",2765,house,,,450.0,M,2023-12-08,2024-02-20,R2,R,RESIDENCE,2059/1221760
4111186,2024-02-26,BLACKTOWN,750000,"1 WESTLAKE GLD, BLACKTOWN",2148,house,,,153.9,M,2023-12-28,2024-02-22,R1,R,RESIDENCE,46/271070
4065588,2024-02-26,BLACKTOWN,1390000,"40 CARNEY CRES, TALLAWONG",2762,house,,,419.8,M,2024-01-13,2024-02-22,R2,R,RESIDENCE,225/1224542
4085593,2024-02-26,BLACKTOWN,1277100,"14 GOWRIE ST, THE PONDS",2769,house,,,311.6,M,2024-01-25,2024-02-22,R2,R,RESIDENCE,8/1219761
4521221,2024-02-26,BLACKTOWN,660000,"1/1 A LERIDA ST, SCHOFIELDS",2762,unit,1.0,,134.0,M,2022-09-07,2024-02-16,,R,RESIDENCE,1/SP97632
4505068,2024-02-26,BLACKTOWN,575000,"2/10 GORDON ST, BLACKTOWN",2148,unit,2.0,,149.0,M,2024-01-24,2024-02-21,,R,RESIDENCE,2/SP103500
4529237,2024-02-26,BLACKTOWN,1100000,"114 A RIVERSTONE RD, RIVERSTONE",2765,house,,,250.2,M,2023-10-26,2024-02-16,,R,RESIDENCE,2/1272348
4529239,2024-02-26,BLACKTOWN,1040000,"112 A RIVERSTONE RD, RIVERSTONE",2765,house,,,251.5,M,2023-12-13,2024-02-16,,R,RESIDENCE,4/1272348
4529240,2024-02-26,BLACKTOWN,1140000,"110 B RIVERSTONE RD, RIVERSTONE",2765,house,,,250.5,M,2023-06-06,2024-02-16,,R,RESIDENCE,5/1272348
4529241,2024-02-26,BLACKTOWN,1140000,"110 A RIVERSTONE RD, RIVERSTONE",2765,house,,,275.9,M,2023-12-13,2024-02-16,,R,RESIDENCE,6/1272348
4503433,2024-02-26,BLACKTOWN,900000,"25 POLLARD PDE, MARSDEN PARK",2765,house,16.0,,197.0,M,2024-01-16,2024-02-21,,R,RESIDENCE,16/SP103418
4506799,2024-02-26,BLACKTOWN,898000,"56 KETLEY CCT, MARSDEN PARK",2765,house,6.0,,192.0,M,2024-01-19,2024-02-16,,R,RESIDENCE,6/SP103758
2189445,2024-02-26,BLACKTOWN,840000,"108 HOYLE DR, DEAN PARK",2761,house,,,550.1,M,2024-01-21,2024-02-21,R2,R,RESIDENCE,775/735227
2230112,2024-02-26,BLACKTOWN,1100000,"15/43 STERLING RD, MINCHINBURY",2770,unit,15.0,,,,2023-12-19,2024-02-21,,3,COMMERCIAL,15/SP60588
